id,ja_name,scientific_name,family,genus,leaf_persistence,leaf_type,leaf_complexity,leaf_arrangement,leaf_margin,serration,source_note,reference_page,review_status,review_confidence,needs_review_reason,family_ja_raw,family_latin_raw,genus_ja_raw,genus_latin_raw,leaf_type_raw,leaf_complexity_raw,leaf_arrangement_raw,leaf_margin_raw,serration_raw,trait_label_terms_raw,trait_terms_raw
trait-candidate-0228,タチバナモドキ,,バラ科,Pyracantha,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,271,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,トキワサンザシ属,Pyracantha,,不分裂葉;分裂葉,互生,,,不分裂葉;一互生;常緑樹,常緑;不分裂葉;分裂葉;互生;束生;全縁;鋸歯
trait-candidate-0229,シャリンバイ,,バラ科,Rhaphiolepis,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,272,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,シャリンパイ属,Rhaphiolepis,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉互生鋸歯緑・全縁常緑樹;不分裂葉;不分裂葉 互生;鋸歯縁・全縁常緑樹;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0230,ビワ,,バラ科,Eriobotrya,常緑,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,273,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,ビワ属,Eriobotrya,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁;常緑樹,常緑;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0231,カナメモチ,,バラ科,Photinia,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,274,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,カナメモチ属,Photinia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉互生鋸歯緑;不分裂葉;鋸歯縁;常緑樹,常緑;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0232,オオカナメモチ,,バラ科,Photinia,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,275,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,カナメモチ属,Photinia,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
trait-candidate-0233,コゴメウツギ,,バラ科,Neillia,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,276,needs_review,high,scientific_name_to_be_filled_later;family_corrected_by_rule,パラ科,Rosaceae,スグリウツギ属,Neillia,,不分裂葉;分裂葉,互生,,,分裂葉・不分裂葉;分裂葉・不分裂葉互生;落葉樹,落葉;不分裂葉;分裂葉;互生;切れ込み;浅裂;深裂;重鋸歯;鋸歯
trait-candidate-0234,サンザシ,,バラ科,Crataegus,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,277,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,サンザシ属,Crataegus,,不分裂葉;分裂葉,互生,,,分裂葉・不分裂葉互生;落葉樹,落葉;不分裂葉;分裂葉;互生;束生;切れ込み;鋸歯
trait-candidate-0235,フユイチゴ,,バラ科,Rubus,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,278,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,不分裂葉;分裂葉,互生,,鋸歯,分裂葉・不分裂葉互生 鋸歯緑;分裂葉・不分裂葉;互生;常緑樹,常緑;不分裂葉;分裂葉;互生;切れ込み;浅裂;鋸歯
trait-candidate-0236,ミヤマフユイチコ,,バラ科,Rubus,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,279,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,不分裂葉;分裂葉,互生,,鋸歯,分裂葉・不分裂葉互生;鋸歯緑常緑樹;常緑樹,常緑;羽状複葉;三出複葉;不分裂葉;分裂葉;複葉;互生;浅裂;鋸歯
trait-candidate-0237,ホウロクイチゴ,,バラ科,Rubus,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,280,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,不分裂葉;分裂葉,互生,,鋸歯,分裂葉・不分裂葉;分裂葉・不分裂葉互生;鋸歯緑常緑樹;常緑樹,常緑;不分裂葉;分裂葉;互生;浅裂;鋸歯
trait-candidate-0238,オオフユイチゴ,,バラ科,Rubus,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,281,needs_review,high,scientific_name_to_be_filled_later;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,不分裂葉;分裂葉,互生,,鋸歯,一分裂葉・不分裂葉互生;鋸歯緑常緑樹;常緑樹;不分裂葉;互生 2鋸歯縁;鋸歯縁,常緑;不分裂葉;分裂葉;互生;切れ込み;鋸歯
trait-candidate-0239,モミジイチゴ,,バラ科,Rubus,落葉,広葉樹,単葉,互生,掌状裂,,入力支援候補。公開前に要確認,282,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,分裂葉,互生,深裂,,分裂葉 互生;落葉樹;複雑に深裂,落葉;不分裂葉;分裂葉;互生;深裂;重鋸歯;鋸歯
trait-candidate-0240,クマイチゴ,,バラ科,Rubus,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,283,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,,,,,落葉樹,落葉
trait-candidate-0241,ニガイチゴ,,バラ科,Rubus,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,284,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,キイチゴ属,Rubus,,不分裂葉;分裂葉,互生,,鋸歯,分裂葉・不分裂葉;分裂葉・不分裂葉互生;鋸歯縁落葉樹;鋸歯綿;丸い不分裂葉,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0242,花のつく,,バラ科,Rubus,落葉,広葉樹,単葉,互生,鋸歯縁,重鋸歯,入力支援候補。公開前に要確認,285,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,不分裂葉;分裂葉,互生,,重鋸歯;鋸歯,分裂葉・不分裂葉互生;落葉樹;重鋸歯がある,落葉;不分裂葉;分裂葉;互生;切れ込み;重鋸歯;鋸歯
trait-candidate-0243,カジイチゴ,,バラ科,Rubus,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,286|86,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,分裂葉,互生,,,分裂葉 互生;半常緑樹,常緑;半常緑;分裂葉;互生
trait-candidate-0244,ハチジョウイチゴ,,バラ科,Rubus,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,287,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,分裂葉,互生,,鋸歯,分裂葉互生;鋸歯はや;鋸歯緑落葉樹,落葉;分裂葉;互生;切れ込み;浅裂;鋸歯
trait-candidate-0245,ミヤマモミジイチゴ,,バラ科,Rubus,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,288,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,分裂葉,互生,,,分裂葉 互生;落葉樹,落葉;分裂葉;互生;切れ込み;浅裂;鋸歯
trait-candidate-0246,セイヨウヤブイチコ,,バラ科,Rubus,常緑,広葉樹,三出複葉,互生,,,入力支援候補。公開前に要確認,289,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,三出複葉;複葉,互生,,,10。三出複葉・掌状復葉互生;半常緑樹,常緑;半常緑;掌状複葉;三出複葉;複葉;互生;重鋸歯;鋸歯
trait-candidate-0247,ナワシロイチゴ,,バラ科,Rubus,落葉,広葉樹,三出複葉,,,,入力支援候補。公開前に要確認,290,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,キイチゴ属,Rubus,,三出複葉;複葉,,,,三出複葉;落葉樹,落葉;羽状複葉;三出複葉;複葉
trait-candidate-0248,キビノナワシロイチゴ,,バラ科,Rubus,落葉,広葉樹,三出複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,291,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,三出複葉;複葉,,,鋸歯,三出複葉;鋸歯線落葉樹;鋸歯縁;落葉樹,落葉;羽状複葉;三出複葉;複葉;重鋸歯;鋸歯
trait-candidate-0249,エビガライチゴ,,バラ科,Rubus,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,292,needs_review,high,scientific_name_to_be_filled_later;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,羽状複葉;三出複葉;複葉,互生,,鋸歯,第三出現業・羽状複葉互生鋸歯縁;三出複葉・羽状複葉百生;鋸歯線;落葉樹,落葉;羽状複葉;三出複葉;複葉;互生;鋸歯
trait-candidate-0250,クロイチゴ,,バラ科,Rubus,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,293,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,羽状複葉;複葉,,,,落葉樹;羽状複葉も,落葉;羽状複葉;三出複葉;複葉;鋸歯
trait-candidate-0251,ベニパナイチゴ,,バラ科,Rubus,落葉,広葉樹,三出複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,294,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,キイチゴ属,Rubus,,三出複葉;複葉,互生,,鋸歯,三出後葉互生;三出複葉;鋸歯緑落葉樹,落葉;三出複葉;複葉;互生;重鋸歯;鋸歯
trait-candidate-0252,ゴヨウイチゴ,,バラ科,Rubus,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,295,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,複葉,互生,,,鳥足状複葉互生;落葉樹,落葉;複葉;互生
trait-candidate-0253,クサイチゴ,,バラ科,Rubus,常緑;落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,296,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,羽状複葉;複葉,,,鋸歯,羽状複葉・三出複業百生;鋸歯緑落葉樹・常緑樹;落葉樹・常緑樹,常緑;落葉;半常緑;羽状複葉;三出複葉;複葉;重鋸歯;鋸歯
trait-candidate-0254,サナギイチゴ,,バラ科,Rubus,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,297,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,羽状複葉;複葉,互生,,鋸歯,羽状複葉;一互生;落葉樹;鋸歯がある,落葉;羽状複葉;三出複葉;複葉;互生;重鋸歯;鋸歯
trait-candidate-0255,パライチゴ,,バラ科,Rubus,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,298,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,キイチゴ属,Rubus,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉;重鋸歯;鋸歯
trait-candidate-0256,ヒメバライチゴ,,バラ科,Rubus,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,299,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,,Rubus,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;三出複葉;複葉
trait-candidate-0257,エゾキイチゴ,,バラ科,Rubus,落葉,広葉樹,単葉,互生,掌状裂;鋸歯縁,あり,入力支援候補。公開前に要確認,300,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,キイチゴ属,Rubus,,,互生,切れ込み,鋸歯,互生;一鋸歯緑落葉樹;落葉樹;に切れ込み,落葉;羽状複葉;三出複葉;複葉;互生;切れ込み;鋸歯
trait-candidate-0258,ノイバラ,,バラ科,RosaB,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,301,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,RosaB,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉
trait-candidate-0259,テリハノイバラ,,バラ科,Rosa,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,302,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0260,ヤブイバラ,,バラ科,Rosa,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,303,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0261,ヤマイバラ,,バラ科,Rosa,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,304,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0262,フジイバラ,,バラ科,Rosa,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,305,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;複葉,,,鋸歯,『羽状複葉;鋸歯縁;落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
trait-candidate-0263,タカネパラ,,バラ科,Rosa,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,306,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;複葉,,,鋸歯,羽状複葉;落葉樹;鋸歯はタカ,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0264,ハマナス,,バラ科,Rosa,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,307,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉
trait-candidate-0265,サンショウバラ,,バラ科,Rosa,落葉,広葉樹,羽状複葉,互生,,,入力支援候補。公開前に要確認,308,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;複葉,互生,,,・羽状複葉互生;羽状複葉;落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
trait-candidate-0266,モッコウバラ,,バラ科,Rosa,常緑,広葉樹,羽状複葉,互生,,,入力支援候補。公開前に要確認,309,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,バラ属,Rosa,,羽状複葉;三出複葉;複葉,互生,,,羽状複葉・三出複業百生;常緑樹;三出複葉;互生;築歯線常緑樹,常緑;羽状複葉;三出複葉;複葉;互生
trait-candidate-0267,ナナカマド,,バラ科,Sorbus,落葉,広葉樹,羽状複葉,互生,,,入力支援候補。公開前に要確認,310|10,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,ナナカマド属,Sorbus,,羽状複葉;複葉,互生,,,・羽状複葉互生;羽状複葉;落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
trait-candidate-0268,ナンキンナナカマド,,バラ科,Sorbus,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,3,needs_review,high,scientific_name_to_be_filled_later;family_corrected_by_rule,パラ科,Rosaceae,ナナカマド属,Sorbus,,,,,鋸歯,鋸歯縁;鋸歯縁落葉樹;落葉樹;に鋸歯がある,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0269,ウラジロナナカマド,,バラ科,Sorbus,落葉,広葉樹,羽状複葉,互生,,,入力支援候補。公開前に要確認,312|12,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,ナナカマド属,Sorbus,,羽状複葉;複葉,互生,,,羽状複葉互生;羽状複葉;落葉樹,落葉;羽状複葉;複葉;互生;全縁;鋸歯
trait-candidate-0270,タカネナナカマド,,バラ科,Sorbus,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,313,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,パラ科,Rosaceae,ナナカマド属,Sorbus,,羽状複葉;複葉,互生,,鋸歯,●羽状複葉互生;羽状複葉;互生;鋸歯縁落葉樹;鋸歯縁;落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
trait-candidate-0271,ホザキナナカマド,,バラ科,Sorbaria,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,314,needs_review,high,scientific_name_to_be_filled_later,バラ科,Rosaceae,ホザキナナカマド属,Sorbaria,,羽状複葉;複葉,互生,,鋸歯,羽状複葉互生;羽状複葉;鋸歯縁落葉樹;落葉樹,落葉;羽状複葉;複葉;互生;重鋸歯;鋸歯
trait-candidate-0272,ニワナナカマド,,バラ科,Sorbaria,落葉,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,315,needs_review,high,scientific_name_excluded_from_public_candidate,バラ科,Rosaceae,ホザキナナカマド属,Sorbaria,,羽状複葉;複葉,互生,,鋸歯,羽状複葉互生;互生;鋸歯緑落葉樹;鋸歯縁;落葉樹,落葉;羽状複葉;複葉;互生;鋸歯
trait-candidate-0273,アキグミ,,グミ科,Elaeagnus,落葉,針葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,316,needs_review,high,scientific_name_excluded_from_public_candidate,グミ科,Elaeagnaceae,グミ属,Elaeagnus,鱗状葉,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁;落葉樹;色の鱗状葉,落葉;鱗状葉;不分裂葉;分裂葉;互生;全縁
